method,explorer_batch,task_in_batch,run_id,trajectory_id,effective_loss_turns,recorded_turns,prompt_truncated,training_order
Adaptive v1,44,train:44:train/pick_cool_then_place_in_recep-Mug-None-Cabinet-1/trial_T20190907_162013_417284/game.tw-pddl:0,0,train:44:train/pick_cool_then_place_in_recep-Mug-None-Cabinet-1/trial_T20190907_162013_417284/game.tw-pddl:0,16,30,True,699
Adaptive v1,44,train:44:train/pick_cool_then_place_in_recep-Pan-None-CounterTop-22/trial_T20190907_003356_969170/game.tw-pddl:0,0,train:44:train/pick_cool_then_place_in_recep-Pan-None-CounterTop-22/trial_T20190907_003356_969170/game.tw-pddl:0,7,30,True,700
Adaptive v1,44,train:44:train/pick_cool_then_place_in_recep-Pot-None-Cabinet-5/trial_T20190906_235541_875587/game.tw-pddl:0,0,train:44:train/pick_cool_then_place_in_recep-Pot-None-Cabinet-5/trial_T20190906_235541_875587/game.tw-pddl:0,15,30,True,701
Adaptive v1,44,train:44:train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-7/trial_T20190908_105411_917940/game.tw-pddl:0,0,train:44:train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-7/trial_T20190908_105411_917940/game.tw-pddl:0,14,30,True,702
Adaptive v1,44,train:44:train/pick_heat_then_place_in_recep-Plate-None-DiningTable-7/trial_T20190907_223646_501072/game.tw-pddl:0,0,train:44:train/pick_heat_then_place_in_recep-Plate-None-DiningTable-7/trial_T20190907_223646_501072/game.tw-pddl:0,9,9,False,703
Adaptive v1,44,train:44:train/pick_two_obj_and_place-CreditCard-None-ArmChair-209/trial_T20190909_024833_526897/game.tw-pddl:0,0,train:44:train/pick_two_obj_and_place-CreditCard-None-ArmChair-209/trial_T20190909_024833_526897/game.tw-pddl:0,22,30,True,704
Adaptive v1,45,train:45:train/look_at_obj_in_light-Pillow-None-DeskLamp-319/trial_T20190907_224211_927258/game.tw-pddl:0,0,train:45:train/look_at_obj_in_light-Pillow-None-DeskLamp-319/trial_T20190907_224211_927258/game.tw-pddl:0,4,4,False,705
Adaptive v1,45,train:45:train/pick_and_place_simple-AlarmClock-None-Desk-318/trial_T20190910_025509_493764/game.tw-pddl:0,0,train:45:train/pick_and_place_simple-AlarmClock-None-Desk-318/trial_T20190910_025509_493764/game.tw-pddl:0,6,6,False,706
Adaptive v1,45,train:45:train/pick_and_place_simple-Book-None-ArmChair-209/trial_T20190909_091451_936328/game.tw-pddl:0,0,train:45:train/pick_and_place_simple-Book-None-ArmChair-209/trial_T20190909_091451_936328/game.tw-pddl:0,4,4,False,707
Adaptive v1,45,train:45:train/pick_and_place_simple-HandTowel-None-CounterTop-421/trial_T20190909_145525_802579/game.tw-pddl:0,0,train:45:train/pick_and_place_simple-HandTowel-None-CounterTop-421/trial_T20190909_145525_802579/game.tw-pddl:0,4,4,False,708
Adaptive v1,45,train:45:train/pick_and_place_simple-HandTowel-None-GarbageCan-423/trial_T20190907_025958_147612/game.tw-pddl:0,0,train:45:train/pick_and_place_simple-HandTowel-None-GarbageCan-423/trial_T20190907_025958_147612/game.tw-pddl:0,5,5,False,709
Adaptive v1,45,train:45:train/pick_and_place_simple-SoapBottle-None-CounterTop-428/trial_T20190909_114242_588264/game.tw-pddl:0,0,train:45:train/pick_and_place_simple-SoapBottle-None-CounterTop-428/trial_T20190909_114242_588264/game.tw-pddl:0,20,20,False,710
Adaptive v1,45,train:45:train/pick_and_place_simple-SprayBottle-None-Toilet-403/trial_T20190908_042148_900573/game.tw-pddl:0,0,train:45:train/pick_and_place_simple-SprayBottle-None-Toilet-403/trial_T20190908_042148_900573/game.tw-pddl:0,4,4,False,711
Adaptive v1,45,train:45:train/pick_and_place_simple-SprayBottle-None-Toilet-420/trial_T20190909_113816_097874/game.tw-pddl:0,0,train:45:train/pick_and_place_simple-SprayBottle-None-Toilet-420/trial_T20190909_113816_097874/game.tw-pddl:0,4,4,False,712
Adaptive v1,45,train:45:train/pick_clean_then_place_in_recep-Apple-None-Microwave-14/trial_T20190909_120122_478892/game.tw-pddl:0,0,train:45:train/pick_clean_then_place_in_recep-Apple-None-Microwave-14/trial_T20190909_120122_478892/game.tw-pddl:0,9,30,True,713
Adaptive v1,45,train:45:train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-8/trial_T20190909_124447_939888/game.tw-pddl:0,0,train:45:train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-8/trial_T20190909_124447_939888/game.tw-pddl:0,11,30,True,714
Adaptive v1,45,train:45:train/pick_clean_then_place_in_recep-Fork-None-SideTable-3/trial_T20190908_044023_310065/game.tw-pddl:0,0,train:45:train/pick_clean_then_place_in_recep-Fork-None-SideTable-3/trial_T20190908_044023_310065/game.tw-pddl:0,19,30,True,715
Adaptive v1,45,train:45:train/pick_clean_then_place_in_recep-Knife-None-Drawer-2/trial_T20190909_141556_263392/game.tw-pddl:0,0,train:45:train/pick_clean_then_place_in_recep-Knife-None-Drawer-2/trial_T20190909_141556_263392/game.tw-pddl:0,7,7,False,716
Adaptive v1,45,train:45:train/pick_clean_then_place_in_recep-Potato-None-Microwave-11/trial_T20190908_215925_201428/game.tw-pddl:0,0,train:45:train/pick_clean_then_place_in_recep-Potato-None-Microwave-11/trial_T20190908_215925_201428/game.tw-pddl:0,17,30,True,717
Adaptive v1,45,train:45:train/pick_cool_then_place_in_recep-Bowl-None-Cabinet-20/trial_T20190909_113003_883447/game.tw-pddl:0,0,train:45:train/pick_cool_then_place_in_recep-Bowl-None-Cabinet-20/trial_T20190909_113003_883447/game.tw-pddl:0,15,30,True,718
Adaptive v1,45,train:45:train/pick_cool_then_place_in_recep-Potato-None-Microwave-13/trial_T20190911_231120_340419/game.tw-pddl:0,0,train:45:train/pick_cool_then_place_in_recep-Potato-None-Microwave-13/trial_T20190911_231120_340419/game.tw-pddl:0,12,30,True,719
Adaptive v1,45,train:45:train/pick_two_obj_and_place-SprayBottle-None-GarbageCan-408/trial_T20190918_161527_784403/game.tw-pddl:0,0,train:45:train/pick_two_obj_and_place-SprayBottle-None-GarbageCan-408/trial_T20190918_161527_784403/game.tw-pddl:0,21,30,True,720
Adaptive v1,46,train:46:train/look_at_obj_in_light-AlarmClock-None-DeskLamp-317/trial_T20190909_070750_539624/game.tw-pddl:0,0,train:46:train/look_at_obj_in_light-AlarmClock-None-DeskLamp-317/trial_T20190909_070750_539624/game.tw-pddl:0,21,30,True,721
Adaptive v1,46,train:46:train/look_at_obj_in_light-Bowl-None-DeskLamp-307/trial_T20190908_204915_583447/game.tw-pddl:0,0,train:46:train/look_at_obj_in_light-Bowl-None-DeskLamp-307/trial_T20190908_204915_583447/game.tw-pddl:0,7,7,False,722
Adaptive v1,46,train:46:train/look_at_obj_in_light-Pillow-None-DeskLamp-314/trial_T20190908_115844_093537/game.tw-pddl:0,0,train:46:train/look_at_obj_in_light-Pillow-None-DeskLamp-314/trial_T20190908_115844_093537/game.tw-pddl:0,7,7,False,723
Adaptive v1,46,train:46:train/pick_and_place_simple-RemoteControl-None-Dresser-311/trial_T20190907_154756_629170/game.tw-pddl:0,0,train:46:train/pick_and_place_simple-RemoteControl-None-Dresser-311/trial_T20190907_154756_629170/game.tw-pddl:0,4,4,False,724
Adaptive v1,46,train:46:train/pick_clean_then_place_in_recep-Kettle-None-StoveBurner-3/trial_T20190907_054347_572902/game.tw-pddl:0,0,train:46:train/pick_clean_then_place_in_recep-Kettle-None-StoveBurner-3/trial_T20190907_054347_572902/game.tw-pddl:0,18,30,True,725
Adaptive v1,46,train:46:train/pick_clean_then_place_in_recep-Potato-None-CounterTop-5/trial_T20190909_123141_081448/game.tw-pddl:0,0,train:46:train/pick_clean_then_place_in_recep-Potato-None-CounterTop-5/trial_T20190909_123141_081448/game.tw-pddl:0,13,30,True,726
Adaptive v1,46,train:46:train/pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190908_123321_281332/game.tw-pddl:0,0,train:46:train/pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190908_123321_281332/game.tw-pddl:0,7,7,False,727
Adaptive v1,46,train:46:train/pick_clean_then_place_in_recep-Spatula-None-CounterTop-19/trial_T20190906_181259_314797/game.tw-pddl:0,0,train:46:train/pick_clean_then_place_in_recep-Spatula-None-CounterTop-19/trial_T20190906_181259_314797/game.tw-pddl:0,14,30,True,728
Adaptive v1,46,train:46:train/pick_clean_then_place_in_recep-Spoon-None-DiningTable-18/trial_T20190909_102022_120766/game.tw-pddl:0,0,train:46:train/pick_clean_then_place_in_recep-Spoon-None-DiningTable-18/trial_T20190909_102022_120766/game.tw-pddl:0,13,30,True,729
Adaptive v1,46,train:46:train/pick_clean_then_place_in_recep-Spoon-None-DiningTable-20/trial_T20190909_034703_947964/game.tw-pddl:0,0,train:46:train/pick_clean_then_place_in_recep-Spoon-None-DiningTable-20/trial_T20190909_034703_947964/game.tw-pddl:0,10,10,False,730
Adaptive v1,46,train:46:train/pick_clean_then_place_in_recep-Spoon-None-SideTable-3/trial_T20190907_173513_019487/game.tw-pddl:0,0,train:46:train/pick_clean_then_place_in_recep-Spoon-None-SideTable-3/trial_T20190907_173513_019487/game.tw-pddl:0,7,7,False,731
Adaptive v1,46,train:46:train/pick_cool_then_place_in_recep-Cup-None-Microwave-6/trial_T20190909_012531_072144/game.tw-pddl:0,0,train:46:train/pick_cool_then_place_in_recep-Cup-None-Microwave-6/trial_T20190909_012531_072144/game.tw-pddl:0,11,30,True,732
Adaptive v1,46,train:46:train/pick_cool_then_place_in_recep-Lettuce-None-CounterTop-24/trial_T20190908_015250_257517/game.tw-pddl:0,0,train:46:train/pick_cool_then_place_in_recep-Lettuce-None-CounterTop-24/trial_T20190908_015250_257517/game.tw-pddl:0,13,13,False,733
Adaptive v1,46,train:46:train/pick_cool_then_place_in_recep-Potato-None-Microwave-25/trial_T20190910_225355_685877/game.tw-pddl:0,0,train:46:train/pick_cool_then_place_in_recep-Potato-None-Microwave-25/trial_T20190910_225355_685877/game.tw-pddl:0,16,30,True,734
Adaptive v1,46,train:46:train/pick_heat_then_place_in_recep-Cup-None-Cabinet-18/trial_T20190907_150724_149124/game.tw-pddl:0,0,train:46:train/pick_heat_then_place_in_recep-Cup-None-Cabinet-18/trial_T20190907_150724_149124/game.tw-pddl:0,15,30,True,735
Adaptive v1,46,train:46:train/pick_two_obj_and_place-Pencil-None-Desk-327/trial_T20190911_224556_462302/game.tw-pddl:0,0,train:46:train/pick_two_obj_and_place-Pencil-None-Desk-327/trial_T20190911_224556_462302/game.tw-pddl:0,22,30,True,736
Adaptive v1,47,train:47:train/look_at_obj_in_light-CD-None-DeskLamp-319/trial_T20190909_123058_970211/game.tw-pddl:0,0,train:47:train/look_at_obj_in_light-CD-None-DeskLamp-319/trial_T20190909_123058_970211/game.tw-pddl:0,4,4,False,737
Adaptive v1,47,train:47:train/pick_and_place_simple-SoapBottle-None-Toilet-406/trial_T20190909_104226_709618/game.tw-pddl:0,0,train:47:train/pick_and_place_simple-SoapBottle-None-Toilet-406/trial_T20190909_104226_709618/game.tw-pddl:0,8,8,False,738
Adaptive v1,47,train:47:train/pick_clean_then_place_in_recep-Apple-None-Microwave-6/trial_T20190909_114417_306300/game.tw-pddl:0,0,train:47:train/pick_clean_then_place_in_recep-Apple-None-Microwave-6/trial_T20190909_114417_306300/game.tw-pddl:0,10,10,False,739
Adaptive v1,47,train:47:train/pick_clean_then_place_in_recep-Cup-None-Cabinet-6/trial_T20190908_165804_877612/game.tw-pddl:0,0,train:47:train/pick_clean_then_place_in_recep-Cup-None-Cabinet-6/trial_T20190908_165804_877612/game.tw-pddl:0,15,30,True,740
Adaptive v1,47,train:47:train/pick_clean_then_place_in_recep-Knife-None-Drawer-2/trial_T20190909_141638_451891/game.tw-pddl:0,0,train:47:train/pick_clean_then_place_in_recep-Knife-None-Drawer-2/trial_T20190909_141638_451891/game.tw-pddl:0,11,30,True,741
Adaptive v1,47,train:47:train/pick_clean_then_place_in_recep-Lettuce-None-CounterTop-30/trial_T20190909_033307_872081/game.tw-pddl:0,0,train:47:train/pick_clean_then_place_in_recep-Lettuce-None-CounterTop-30/trial_T20190909_033307_872081/game.tw-pddl:0,12,30,True,742
Adaptive v1,47,train:47:train/pick_clean_then_place_in_recep-SoapBar-None-Cabinet-413/trial_T20190908_023523_035014/game.tw-pddl:0,0,train:47:train/pick_clean_then_place_in_recep-SoapBar-None-Cabinet-413/trial_T20190908_023523_035014/game.tw-pddl:0,16,16,False,743
Adaptive v1,47,train:47:train/pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190909_170408_931882/game.tw-pddl:0,0,train:47:train/pick_clean_then_place_in_recep-SoapBar-None-Cabinet-422/trial_T20190909_170408_931882/game.tw-pddl:0,21,30,True,744
Adaptive v1,47,train:47:train/pick_clean_then_place_in_recep-Spoon-None-SideTable-21/trial_T20190908_231958_358508/game.tw-pddl:0,0,train:47:train/pick_clean_then_place_in_recep-Spoon-None-SideTable-21/trial_T20190908_231958_358508/game.tw-pddl:0,8,8,False,745
Adaptive v1,47,train:47:train/pick_cool_then_place_in_recep-Apple-None-Microwave-5/trial_T20190908_150842_317762/game.tw-pddl:0,0,train:47:train/pick_cool_then_place_in_recep-Apple-None-Microwave-5/trial_T20190908_150842_317762/game.tw-pddl:0,15,30,True,746
Adaptive v1,47,train:47:train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-13/trial_T20190906_211215_210922/game.tw-pddl:0,0,train:47:train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-13/trial_T20190906_211215_210922/game.tw-pddl:0,8,30,True,747
Adaptive v1,47,train:47:train/pick_cool_then_place_in_recep-Potato-None-GarbageCan-18/trial_T20190909_044254_735750/game.tw-pddl:0,0,train:47:train/pick_cool_then_place_in_recep-Potato-None-GarbageCan-18/trial_T20190909_044254_735750/game.tw-pddl:0,8,30,True,748
Adaptive v1,47,train:47:train/pick_cool_then_place_in_recep-Tomato-None-DiningTable-26/trial_T20190907_160916_014285/game.tw-pddl:0,0,train:47:train/pick_cool_then_place_in_recep-Tomato-None-DiningTable-26/trial_T20190907_160916_014285/game.tw-pddl:0,16,30,True,749
Adaptive v1,47,train:47:train/pick_heat_then_place_in_recep-Egg-None-GarbageCan-23/trial_T20190909_120243_252478/game.tw-pddl:0,0,train:47:train/pick_heat_then_place_in_recep-Egg-None-GarbageCan-23/trial_T20190909_120243_252478/game.tw-pddl:0,7,7,False,750
Adaptive v1,47,train:47:train/pick_two_obj_and_place-PepperShaker-None-Shelf-20/trial_T20190907_021648_434341/game.tw-pddl:0,0,train:47:train/pick_two_obj_and_place-PepperShaker-None-Shelf-20/trial_T20190907_021648_434341/game.tw-pddl:0,16,30,True,751
Adaptive v1,47,train:47:train/pick_two_obj_and_place-SprayBottle-None-GarbageCan-413/trial_T20190907_233227_626299/game.tw-pddl:0,0,train:47:train/pick_two_obj_and_place-SprayBottle-None-GarbageCan-413/trial_T20190907_233227_626299/game.tw-pddl:0,20,30,True,752
Adaptive v1,48,train:48:train/look_at_obj_in_light-CD-None-DeskLamp-316/trial_T20190909_114522_623490/game.tw-pddl:0,0,train:48:train/look_at_obj_in_light-CD-None-DeskLamp-316/trial_T20190909_114522_623490/game.tw-pddl:0,3,3,False,753
Adaptive v1,48,train:48:train/look_at_obj_in_light-CD-None-DeskLamp-316/trial_T20190909_114536_775689/game.tw-pddl:0,0,train:48:train/look_at_obj_in_light-CD-None-DeskLamp-316/trial_T20190909_114536_775689/game.tw-pddl:0,5,6,False,754
Adaptive v1,48,train:48:train/pick_and_place_simple-Book-None-Bed-312/trial_T20190908_103710_898411/game.tw-pddl:0,0,train:48:train/pick_and_place_simple-Book-None-Bed-312/trial_T20190908_103710_898411/game.tw-pddl:0,4,4,False,755
Adaptive v1,48,train:48:train/pick_clean_then_place_in_recep-SoapBar-None-CounterTop-418/trial_T20190908_161520_346247/game.tw-pddl:0,0,train:48:train/pick_clean_then_place_in_recep-SoapBar-None-CounterTop-418/trial_T20190908_161520_346247/game.tw-pddl:0,7,7,False,756
Adaptive v1,48,train:48:train/pick_clean_then_place_in_recep-SoapBar-None-Toilet-408/trial_T20190908_122506_504898/game.tw-pddl:0,0,train:48:train/pick_clean_then_place_in_recep-SoapBar-None-Toilet-408/trial_T20190908_122506_504898/game.tw-pddl:0,24,30,True,757
Adaptive v1,48,train:48:train/pick_cool_then_place_in_recep-Cup-None-Shelf-20/trial_T20190907_155120_145168/game.tw-pddl:0,0,train:48:train/pick_cool_then_place_in_recep-Cup-None-Shelf-20/trial_T20190907_155120_145168/game.tw-pddl:0,12,30,True,758
Adaptive v1,48,train:48:train/pick_heat_then_place_in_recep-Apple-None-Fridge-30/trial_T20190908_114805_189857/game.tw-pddl:0,0,train:48:train/pick_heat_then_place_in_recep-Apple-None-Fridge-30/trial_T20190908_114805_189857/game.tw-pddl:0,12,30,True,759
Adaptive v1,48,train:48:train/pick_heat_then_place_in_recep-Egg-None-CounterTop-8/trial_T20190907_065242_490083/game.tw-pddl:0,0,train:48:train/pick_heat_then_place_in_recep-Egg-None-CounterTop-8/trial_T20190907_065242_490083/game.tw-pddl:0,14,30,True,760
Adaptive v1,48,train:48:train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-25/trial_T20190906_235727_560816/game.tw-pddl:0,0,train:48:train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-25/trial_T20190906_235727_560816/game.tw-pddl:0,5,30,True,761
Adaptive v1,48,train:48:train/pick_heat_then_place_in_recep-Potato-None-CounterTop-19/trial_T20190909_152158_373637/game.tw-pddl:0,0,train:48:train/pick_heat_then_place_in_recep-Potato-None-CounterTop-19/trial_T20190909_152158_373637/game.tw-pddl:0,14,30,True,762
Adaptive v1,48,train:48:train/pick_heat_then_place_in_recep-Tomato-None-Fridge-19/trial_T20190909_152219_111684/game.tw-pddl:0,0,train:48:train/pick_heat_then_place_in_recep-Tomato-None-Fridge-19/trial_T20190909_152219_111684/game.tw-pddl:0,7,7,False,763
Adaptive v1,48,train:48:train/pick_heat_then_place_in_recep-Tomato-None-SideTable-3/trial_T20190907_140946_092791/game.tw-pddl:0,0,train:48:train/pick_heat_then_place_in_recep-Tomato-None-SideTable-3/trial_T20190907_140946_092791/game.tw-pddl:0,19,30,True,764
Adaptive v1,48,train:48:train/pick_two_obj_and_place-Book-None-Desk-313/trial_T20190908_130004_843126/game.tw-pddl:0,0,train:48:train/pick_two_obj_and_place-Book-None-Desk-313/trial_T20190908_130004_843126/game.tw-pddl:0,21,21,False,765
Adaptive v1,48,train:48:train/pick_two_obj_and_place-KeyChain-None-SideTable-311/trial_T20190908_065824_413543/game.tw-pddl:0,0,train:48:train/pick_two_obj_and_place-KeyChain-None-SideTable-311/trial_T20190908_065824_413543/game.tw-pddl:0,10,10,False,766
Adaptive v1,48,train:48:train/pick_two_obj_and_place-TissueBox-None-CoffeeTable-230/trial_T20190909_145741_748744/game.tw-pddl:0,0,train:48:train/pick_two_obj_and_place-TissueBox-None-CoffeeTable-230/trial_T20190909_145741_748744/game.tw-pddl:0,23,30,True,767
Adaptive v1,48,train:48:train/pick_two_obj_and_place-Vase-None-CoffeeTable-209/trial_T20190906_192158_361652/game.tw-pddl:0,0,train:48:train/pick_two_obj_and_place-Vase-None-CoffeeTable-209/trial_T20190906_192158_361652/game.tw-pddl:0,15,15,False,768
Adaptive v1,49,train:49:train/pick_and_place_simple-CreditCard-None-ArmChair-216/trial_T20190909_054954_990241/game.tw-pddl:0,0,train:49:train/pick_and_place_simple-CreditCard-None-ArmChair-216/trial_T20190909_054954_990241/game.tw-pddl:0,4,4,False,769
Adaptive v1,49,train:49:train/pick_and_place_simple-Pan-None-DiningTable-15/trial_T20190908_182429_612085/game.tw-pddl:0,0,train:49:train/pick_and_place_simple-Pan-None-DiningTable-15/trial_T20190908_182429_612085/game.tw-pddl:0,16,30,True,770
Adaptive v1,49,train:49:train/pick_and_place_simple-SoapBar-None-GarbageCan-416/trial_T20190908_020839_714699/game.tw-pddl:0,0,train:49:train/pick_and_place_simple-SoapBar-None-GarbageCan-416/trial_T20190908_020839_714699/game.tw-pddl:0,4,4,False,771
Adaptive v1,49,train:49:train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-409/trial_T20190907_152834_016179/game.tw-pddl:0,0,train:49:train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-409/trial_T20190907_152834_016179/game.tw-pddl:0,11,11,False,772
Adaptive v1,49,train:49:train/pick_and_place_simple-Tomato-None-Microwave-5/trial_T20190908_174001_568929/game.tw-pddl:0,0,train:49:train/pick_and_place_simple-Tomato-None-Microwave-5/trial_T20190908_174001_568929/game.tw-pddl:0,6,6,False,773
Adaptive v1,49,train:49:train/pick_clean_then_place_in_recep-Kettle-None-Shelf-1/trial_T20190906_182430_397766/game.tw-pddl:0,0,train:49:train/pick_clean_then_place_in_recep-Kettle-None-Shelf-1/trial_T20190906_182430_397766/game.tw-pddl:0,15,30,True,774
